ACC,2017-11-16,1778.0,1804.0,1776.050049,1795.650024,350500
ACC,2017-11-17,1803.800049,1815.099976,1756.400024,1763.050049,333601
ACC,2017-11-20,1745.550049,1754.199951,1703.199951,1707.050049,430562
ACC,2017-11-21,1709.599976,1725.0,1695.550049,1705.300049,421133
ACC,2017-11-22,1710.0,1734.0,1707.0,1722.25,243579
ACC,2017-11-23,1728.0,1731.550049,1707.0,1712.25,205184
ACC,2017-11-24,1715.0,1722.949951,1694.0,1697.699951,417662
ACC,2017-11-27,1694.849976,1698.0,1675.0,1693.300049,731696
ACC,2017-11-28,1699.0,1699.0,1677.0,1681.25,294470
ACC,2017-11-29,1680.900024,1695.599976,1675.0,1682.5,254772
ACC,2017-11-30,1674.099976,1690.949951,1662.050049,1667.900024,338546
ACC,2017-12-01,1672.400024,1705.650024,1670.099976,1676.650024,335363
ACC,2017-12-04,1680.0,1702.800049,1671.0,1694.050049,567295
ACC,2017-12-05,1693.0,1705.400024,1675.0,1698.199951,511893
ACC,2017-12-06,1692.0,1701.0,1682.599976,1690.099976,386630
ACC,2017-12-07,1688.099976,1712.0,1688.0,1703.449951,165606
ACC,2017-12-08,1708.0,1760.050049,1702.550049,1746.949951,317725
ACC,2017-12-11,1751.099976,1774.349976,1727.949951,1732.800049,578101
ACC,2017-12-12,1735.0,1743.449951,1702.400024,1710.25,336179
ACC,2017-12-13,1707.5,1734.900024,1696.099976,1706.0,1168523
ACC,2017-12-14,1714.400024,1721.949951,1676.150024,1688.199951,743599
ACC,2017-12-15,1704.849976,1707.800049,1689.099976,1696.5,199962
ACC,2017-12-18,1687.599976,1708.650024,1655.5,1696.849976,658326
ACC,2017-12-19,1704.800049,1733.900024,1698.349976,1730.300049,274994
ACC,2017-12-20,1726.0,1739.900024,1720.599976,1727.199951,134650
ACC,2017-12-21,1718.050049,1746.0,1716.949951,1738.849976,170758
ACC,2017-12-22,1748.0,1748.0,1717.050049,1721.650024,185422
ACC,2017-12-26,1721.650024,1744.75,1710.5,1742.099976,184518
ACC,2017-12-27,1740.150024,1748.0,1725.400024,1735.800049,199078
ACC,2017-12-28,1737.0,1757.199951,1724.800049,1748.650024,542581
ACC,2017-12-29,1754.900024,1770.0,1747.5,1758.400024,258255
ACC,2018-01-01,1763.949951,1763.949951,1725.0,1731.349976,123565
ACC,2018-01-02,1736.199951,1745.800049,1725.0,1743.199951,277110
ACC,2018-01-03,1741.099976,1780.0,1740.099976,1774.599976,194666
ACC,2018-01-04,1779.949951,1808.0,1770.0,1801.349976,278240
ACC,2018-01-05,1801.099976,1820.400024,1795.599976,1809.949951,312489
ACC,2018-01-08,1816.0,1827.949951,1800.0,1825.0,189168
ACC,2018-01-09,1823.0,1835.0,1793.900024,1812.050049,290610
ACC,2018-01-10,1812.050049,1823.0,1801.400024,1816.550049,175749
ACC,2018-01-11,1825.0,1825.050049,1798.550049,1802.099976,138505
ACC,2018-01-12,1805.0,1820.0,1794.0,1804.949951,191817
ACC,2018-01-15,1809.900024,1834.449951,1792.449951,1830.0,269413
ACC,2018-01-16,1835.0,1857.449951,1826.099976,1850.25,386131
ACC,2018-01-17,1850.0,1852.449951,1826.199951,1840.5,179153
ACC,2018-01-18,1840.5,1852.0,1823.5,1839.0,733461
ACC,2018-01-19,1828.25,1836.349976,1811.0,1829.5,267132
ACC,2018-01-22,1816.5,1832.550049,1805.5,1827.199951,236750
ACC,2018-01-23,1825.0,1825.0,1782.25,1790.150024,248086
ACC,2018-01-24,1787.800049,1792.699951,1732.150024,1737.5,516780
ACC,2018-01-25,1739.900024,1753.400024,1720.0,1726.400024,604042
ACC,2018-01-29,1735.150024,1754.949951,1729.800049,1738.699951,214335
ACC,2018-01-30,1728.0,1740.0,1722.0,1728.099976,150137
ACC,2018-01-31,1728.099976,1737.900024,1700.050049,1715.25,335683
ACC,2018-02-01,1723.0,1744.849976,1695.099976,1737.0,300979
ACC,2018-02-02,1725.900024,1728.949951,1675.099976,1679.800049,262985
ACC,2018-02-05,1667.0,1667.0,1612.900024,1641.150024,486961
ACC,2018-02-06,1595.0,1640.599976,1565.0,1618.949951,375432
ACC,2018-02-07,1627.0,1644.849976,1575.800049,1587.400024,286280
ACC,2018-02-08,1589.849976,1707.25,1568.300049,1693.25,1516076
ACC,2018-02-09,1652.0,1684.400024,1650.099976,1660.949951,478965
ACC,2018-02-12,1678.0,1685.0,1645.0,1651.550049,252902
ACC,2018-02-14,1652.0,1661.099976,1620.0,1629.699951,206639
ACC,2018-02-15,1626.550049,1651.300049,1611.099976,1621.300049,543661
ACC,2018-02-16,1634.0,1661.0,1630.150024,1650.599976,523625
ACC,2018-02-19,1655.849976,1665.0,1621.0,1633.699951,259386
ACC,2018-02-20,1644.0,1652.400024,1622.0,1640.349976,247989
ACC,2018-02-21,1656.550049,1662.0,1639.0,1645.25,322498
ACC,2018-02-22,1635.0,1641.150024,1617.0,1632.349976,413249
ACC,2018-02-23,1630.0,1658.099976,1627.550049,1651.449951,301333
ACC,2018-02-26,1659.800049,1675.5,1652.650024,1661.050049,137471
ACC,2018-02-27,1655.0,1660.0,1624.0,1632.800049,333670
ACC,2018-02-28,1618.0,1635.150024,1615.449951,1623.050049,208350
ACC,2018-03-01,1624.900024,1642.900024,1624.699951,1633.800049,128434
ACC,2018-03-05,1626.400024,1631.099976,1593.5,1606.150024,190051
ACC,2018-03-06,1614.699951,1617.0,1591.0,1595.300049,238297
ACC,2018-03-07,1590.150024,1594.800049,1570.0,1575.199951,221080
ACC,2018-03-08,1577.0,1584.699951,1542.75,1544.949951,296149
ACC,2018-03-09,1554.0,1554.0,1528.0,1531.849976,289181
ACC,2018-03-12,1536.699951,1564.050049,1521.0,1559.900024,270932
ACC,2018-03-13,1575.150024,1582.0,1557.400024,1575.349976,441704
ACC,2018-03-14,1567.650024,1623.449951,1565.0,1612.0,296145
ACC,2018-03-15,1616.75,1617.0,1596.099976,1603.150024,227343
ACC,2018-03-16,1599.900024,1607.25,1552.699951,1567.949951,253481
ACC,2018-03-19,1571.5,1573.699951,1535.550049,1562.900024,195095
ACC,2018-03-20,1557.650024,1573.5,1527.0,1554.800049,339628
ACC,2018-03-21,1556.5,1574.25,1544.75,1558.400024,216483
ACC,2018-03-22,1558.0,1571.0,1539.849976,1549.400024,319159
ACC,2018-03-23,1530.349976,1539.75,1517.650024,1528.550049,208904
ACC,2018-03-26,1530.0,1539.400024,1522.349976,1533.150024,240635
ACC,2018-03-27,1541.25,1547.650024,1514.0,1524.0,249518
ACC,2018-03-28,1512.0,1520.900024,1498.949951,1507.5,835875
ACC,2018-04-02,1509.400024,1545.0,1509.400024,1536.949951,420761
ACC,2018-04-03,1534.0,1562.0,1534.0,1554.800049,201412
ACC,2018-04-04,1554.0,1576.849976,1525.849976,1530.0,171614
ACC,2018-04-05,1551.400024,1559.699951,1536.900024,1552.349976,198303
ACC,2018-04-06,1558.0,1560.949951,1542.849976,1553.25,119196
ACC,2018-04-09,1552.900024,1559.150024,1535.650024,1541.300049,175732
ACC,2018-04-10,1555.900024,1555.900024,1531.449951,1539.150024,112086
ACC,2018-04-11,1531.900024,1543.5,1520.099976,1533.550049,319761
ACC,2018-04-12,1526.099976,1532.400024,1520.0,1524.949951,248295
ACC,2018-04-13,1528.0,1545.0,1521.599976,1536.449951,247502
ACC,2018-04-16,1531.699951,1582.849976,1530.0,1576.5,223315
ACC,2018-04-17,1587.699951,1600.0,1572.550049,1586.949951,301195
ACC,2018-04-18,1599.0,1602.699951,1561.949951,1573.5,489407
ACC,2018-04-19,1605.0,1629.0,1561.0,1571.349976,871706
ACC,2018-04-20,1567.800049,1585.0,1552.599976,1561.650024,280273
ACC,2018-04-23,1560.0,1581.800049,1552.0,1565.300049,302886
ACC,2018-04-24,1570.0,1581.949951,1557.449951,1562.0,171800
ACC,2018-04-25,1560.900024,1577.699951,1548.949951,1567.650024,316302
ACC,2018-04-26,1573.800049,1573.800049,1536.25,1545.400024,331931
ACC,2018-04-27,1551.900024,1564.449951,1546.550049,1559.599976,228633
ACC,2018-04-30,1564.849976,1599.900024,1563.0,1587.150024,265415
ACC,2018-05-02,1584.449951,1595.300049,1548.699951,1557.150024,271941
ACC,2018-05-03,1557.0,1563.150024,1532.099976,1537.800049,191433
ACC,2018-05-04,1541.949951,1548.699951,1523.550049,1527.75,218311
ACC,2018-05-07,1530.0,1542.0,1515.75,1523.5,286007
ACC,2018-05-08,1526.199951,1531.0,1515.300049,1518.650024,199827
ACC,2018-05-09,1520.900024,1525.75,1500.300049,1509.650024,387123
ACC,2018-05-10,1511.0,1515.150024,1483.550049,1493.849976,241543
ACC,2018-05-11,1499.0,1499.0,1461.349976,1466.550049,361860
ACC,2018-05-14,1465.099976,1478.650024,1439.300049,1451.199951,380794
ACC,2018-05-15,1447.699951,1452.5,1405.0,1411.650024,589518
ACC,2018-05-16,1407.900024,1424.75,1398.449951,1410.800049,377122
ACC,2018-05-17,1401.0,1420.0,1397.0,1400.5,331066
ACC,2018-05-18,1400.5,1405.449951,1365.25,1374.349976,432586
ACC,2018-05-21,1379.0,1379.900024,1322.599976,1344.099976,380473
ACC,2018-05-22,1342.199951,1343.900024,1313.050049,1325.300049,534896
ACC,2018-05-23,1320.25,1328.949951,1308.099976,1313.75,582944
ACC,2018-05-24,1320.0,1350.0,1290.0,1332.800049,691073
ACC,2018-05-25,1333.5,1335.949951,1308.25,1322.849976,395131
ACC,2018-05-28,1324.900024,1335.699951,1315.0,1322.5,750519
ACC,2018-05-29,1321.050049,1337.699951,1301.199951,1310.0,894054
ACC,2018-05-30,1300.0,1317.099976,1297.300049,1309.400024,994798
ACC,2018-05-31,1315.0,1364.0,1302.599976,1354.599976,3873328
ACC,2018-06-01,1361.0,1371.0,1316.550049,1326.699951,829344
ACC,2018-06-04,1343.0,1353.5,1303.25,1308.050049,558346
ACC,2018-06-05,1305.25,1306.650024,1265.0,1285.050049,759372
ACC,2018-06-06,1285.0,1319.300049,1270.5,1315.949951,592872
ACC,2018-06-07,1326.800049,1337.800049,1311.550049,1316.449951,428248
ACC,2018-06-08,1314.0,1325.550049,1305.5,1315.099976,326601
ACC,2018-06-11,1315.900024,1338.800049,1311.300049,1320.199951,356878
ACC,2018-06-12,1321.0,1329.349976,1306.550049,1315.699951,233538
ACC,2018-06-13,1317.300049,1349.400024,1311.550049,1330.949951,514188
ACC,2018-06-14,1331.0,1333.300049,1304.400024,1307.199951,250892
ACC,2018-06-15,1309.650024,1314.900024,1295.0,1302.099976,472050
ACC,2018-06-18,1302.400024,1309.949951,1284.0,1300.400024,293333
ACC,2018-06-19,1296.5,1296.5,1275.349976,1284.550049,312768
ACC,2018-06-20,1292.0,1292.0,1268.800049,1275.199951,306583
ACC,2018-06-21,1280.0,1280.0,1260.900024,1270.050049,368454
ACC,2018-06-22,1272.0,1303.699951,1260.150024,1294.650024,603226
ACC,2018-06-25,1297.0,1332.400024,1297.0,1315.550049,547839
ACC,2018-06-26,1315.800049,1367.900024,1312.050049,1357.599976,1215478
ACC,2018-06-27,1364.900024,1368.900024,1302.050049,1308.800049,572379
ACC,2018-06-28,1309.0,1326.300049,1280.0,1291.349976,1265912
ACC,2018-06-29,1299.449951,1358.25,1297.0,1339.900024,1031272
ACC,2018-07-02,1339.949951,1339.949951,1312.5,1320.150024,388433
ACC,2018-07-03,1318.0,1343.0,1302.0,1332.849976,284242
ACC,2018-07-04,1334.0,1359.5,1331.75,1350.849976,389155
ACC,2018-07-05,1352.0,1404.0,1352.0,1389.699951,1142325
ACC,2018-07-06,1391.900024,1413.199951,1370.0,1373.699951,857368
ACC,2018-07-09,1377.0,1395.5,1371.099976,1375.800049,315690
ACC,2018-07-10,1378.800049,1395.0,1362.0,1371.0,511695
ACC,2018-07-11,1374.0,1376.0,1348.199951,1360.550049,437187
ACC,2018-07-12,1362.0,1387.800049,1342.0,1350.0,674141
ACC,2018-07-13,1358.800049,1365.0,1328.849976,1337.650024,338657
ACC,2018-07-16,1341.800049,1341.800049,1260.349976,1266.849976,474561
